time,lon,lat,tmp,dtr,pre,vap,wet,cld,frs,pet
2013-05-16,-123.75,57.75,6.6,12.2,101.200005,5.6,6.08,63.100002,16.59,2.7
2016-05-16,81.75,29.75,11.8,13.0,57.3,8.0,9.679999,58.8,4.8399997,3.6000001
2019-01-16,-101.75,27.25,13.0,16.300001,8.3,9.1,2.6299999,74.5,5.64,2.6000001
2013-04-16,100.75,2.25,28.9,8.900001,158.40001,32.7,17.07,58.600002,0.0,4.0
2015-05-16,-27.25,73.75,-15.0,7.4,9.400001,1.4,7.0099998,65.200005,31.0,0.7
2011-05-16,-27.75,74.75,-14.400001,7.7000003,12.5,1.6,7.2,68.9,31.0,0.7
2020-12-16,1.75,9.25,28.0,16.300001,1.0,17.9,0.099999994,53.5,0.0,4.1
2013-02-15,23.25,61.75,-4.4,5.6,26.7,4.2000003,16.4,76.200005,25.51,0.1
2020-11-16,68.25,66.25,-9.5,5.1,23.5,3.2,15.339999,97.6,29.789999,0.0
2012-08-16,8.25,26.75,33.100002,14.7,0.7,22.6,0.099999994,34.3,0.0,6.8
2016-06-16,-8.25,37.75,22.0,13.3,1.2,15.5,0.68,40.8,0.0,5.7000003
2020-06-16,-36.75,-10.25,24.6,6.3,171.5,25.800001,28.39,75.3,0.0,2.5
2014-04-16,-59.75,-51.75,6.5,6.6,42.9,6.9,10.51,60.0,9.22,1.5
2015-04-16,130.75,-15.25,26.800001,15.1,21.800001,16.6,4.83,41.4,0.0,4.6
2014-03-16,-60.75,-15.25,26.4,9.400001,178.40001,27.4,12.24,78.6,0.0,3.3
2019-02-15,-124.25,52.25,-12.8,17.9,17.4,0.90000004,3.33,64.1,28.0,0.8
2016-01-16,35.75,-6.25,24.4,9.3,209.8,21.9,21.33,73.8,0.0,3.7
2012-08-16,115.25,37.25,25.7,8.2,108.200005,24.6,10.84,59.4,0.0,3.8
2016-04-16,14.25,12.25,34.3,17.6,9.8,14.3,2.73,38.8,0.0,7.5
2016-06-16,-8.25,19.75,36.5,13.900001,2.2,22.5,0.0,32.5,0.0,7.8
2015-07-16,17.25,-28.25,14.1,12.1,2.9,10.3,1.27,28.9,0.83,2.2
2012-04-16,-5.75,21.75,29.300001,15.7,0.2,9.5,0.0,30.0,0.0,7.1
2020-09-16,-101.25,60.25,4.7000003,7.5,52.8,6.7000003,13.32,71.3,14.759999,1.2
2020-03-16,61.25,45.75,5.0,12.8,1.3000001,4.4,1.35,50.100002,21.52,2.6000001
2013-10-16,-101.75,48.25,4.8,10.900001,74.4,6.5,7.74,62.9,19.75,1.4
2017-01-16,108.25,4.25,26.9,5.7000003,313.2,29.300001,20.02,72.5,0.0,3.2
2013-11-16,44.25,55.75,2.4,3.7,36.8,6.6,14.57,88.4,15.799999,0.3
2011-01-16,-100.75,19.75,13.1,16.7,1.0,7.8,0.45999998,43.7,5.85,2.9
2020-12-16,57.25,29.75,1.9,17.1,21.800001,2.9,5.23,41.100002,27.84,1.8000001
2011-03-16,-1.75,16.75,31.0,16.6,0.0,10.5,0.01,53.100002,0.0,6.8
2018-05-16,-91.75,39.25,22.4,13.0,108.8,18.300001,12.88,61.5,0.0,4.8
2013-05-16,79.75,39.25,21.7,13.3,11.2,9.400001,6.94,62.5,0.0,4.9
2014-03-16,111.75,36.75,7.9,14.2,15.900001,4.5,5.5499997,46.4,15.79,2.9
2015-02-15,-59.25,-13.25,25.6,10.8,261.2,28.6,17.18,88.9,0.0,2.9
2015-02-15,-114.75,51.75,-5.6,13.5,12.8,3.3,5.8799996,67.200005,27.859999,0.6
2013-02-15,11.25,7.75,27.1,16.0,3.0,12.900001,0.37,52.5,0.0,4.9
2018-07-16,122.75,-24.75,15.400001,16.800001,10.8,6.7000003,7.37,22.4,2.04,3.8
2011-05-16,99.75,67.25,0.4,11.7,37.9,4.7000003,13.2,62.9,26.769999,1.7
2014-11-16,11.75,14.75,27.5,16.9,0.0,8.900001,0.0,7.8,0.0,6.9
2015-08-16,-68.25,51.75,15.3,10.400001,108.3,13.2,18.609999,66.4,0.0,2.8
2020-11-16,80.75,40.75,1.4,14.8,1.8000001,3.8,2.59,44.100002,26.349998,0.90000004
2013-02-15,-53.25,-12.75,26.2,11.3,281.80002,28.0,19.92,84.3,0.0,3.0
2018-03-16,29.25,63.75,-8.900001,12.2,40.600002,2.4,13.559999,60.8,31.0,0.5
2018-10-16,9.25,25.75,24.300001,13.1,7.2000003,11.5,2.0,41.4,0.0,4.6
2013-05-16,-41.75,80.75,-20.1,8.3,0.5,0.90000004,5.7599998,66.3,31.0,0.5
2015-11-16,-119.75,60.25,-10.6,9.6,24.4,2.2,5.91,60.8,30.0,0.2
2017-10-16,15.75,-18.75,24.9,17.2,6.9,11.400001,2.37,43.9,0.0,5.3
2013-01-16,99.25,50.25,-30.1,10.900001,1.4,0.4,3.48,31.300001,31.0,0.0
2018-06-16,-100.25,28.25,32.3,13.7,33.8,28.6,2.51,55.100002,0.0,6.9
2018-01-16,122.75,10.75,26.9,5.8,256.30002,29.4,13.99,76.0,0.0,3.1000001
2014-05-16,-41.75,-7.25,27.1,10.3,21.800001,23.800001,31.0,57.0,0.0,3.8
2018-10-16,-98.75,32.25,18.300001,10.8,118.9,16.5,7.3599997,57.8,0.0,2.7
2014-03-16,-88.25,54.75,-19.5,13.8,23.5,0.90000004,10.29,51.9,31.0,0.4
2014-06-16,141.25,69.25,7.3,11.7,27.1,6.7000003,10.08,74.6,13.469999,2.7
2015-01-16,-105.25,54.75,-15.5,10.0,21.0,1.5,8.45,58.8,31.0,0.1
